device,ip,timestamp,host
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.674Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.806Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.806Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.806Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.823Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.823Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.823Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.823Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.823Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.823Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.823Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.930Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.930Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.930Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.930Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.938Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.945Z,"Akamai Technologies, Inc. (AKAMAI)"
