device,ip,timestamp,host
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.670Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.670Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.670Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.670Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.763Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.834Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.834Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.834Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.834Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.971Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.971Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.972Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.972Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.972Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.977Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.002Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.009Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.009Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.009Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.043Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.043Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.043Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.048Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.054Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.054Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.063Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.063Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.069Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.069Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.076Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.076Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.081Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.081Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:51.081Z,Amazon Technologies Inc. (AT-88-Z)
